Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
74.1081976890564	54	36.230217	9.4399395	63.0	18.0	36.23021582733813	9.439940058005787	5036	276854
75.27070188522339	55	34.095238	10.883635	123.0	19.0	34.095238095238095	10.883635180362718	5012	281866
76.54132914543152	56	33.85811	8.567703	84.0	20.0	33.858108108108105	8.567703447639339	5011	286877
78.0307548046112	57	32.102566	7.4499865	59.0	15.0	32.1025641025641	7.449986652181716	5008	291885
79.57614135742188	58	32.36774	8.3031435	77.0	15.0	32.36774193548387	8.303143093053695	5017	296902
80.88769745826721	59	32.406452	7.062575	66.0	20.0	32.406451612903226	7.062574486452582	5023	301925
82.14939141273499	60	33.566666	12.526462	157.0	18.0	33.56666666666667	12.526460881758352	5035	306960
83.43003821372986	61	33.07895	7.483777	64.0	13.0	33.078947368421055	7.483777469149937	5028	311988
84.70611763000488	62	32.92157	10.181702	118.0	19.0	32.92156862745098	10.181701779868588	5037	317025
85.88054370880127	63	34.342464	10.18691	120.0	20.0	34.342465753424655	10.18690964751506	5014	322039
87.63108515739441	64	33.15894	8.9554405	63.0	15.0	33.158940397350996	8.955439883836181	5007	327046
88.7516438961029	65	32.70779	7.651437	59.0	14.0	32.70779220779221	7.651436775929287	5037	332083
89.67042922973633	66	33.18543	8.152848	63.0	21.0	33.18543046357616	8.152847772493736	5011	337094
90.79717063903809	67	34.965034	8.504554	64.0	18.0	34.96503496503497	8.50455459004181	5000	342094
92.11002707481384	68	34.10204	9.932928	65.0	18.0	34.10204081632653	9.93292791978068	5013	347107
93.65431666374207	69	36.933823	10.011907	73.0	21.0	36.93382352941177	10.011906298680787	5023	352130
94.90313959121704	70	36.759125	11.335318	111.0	20.0	36.75912408759124	11.335317554012137	5036	357166
96.02224826812744	71	37.72388	14.376802	142.0	20.0	37.723880597014926	14.376801271204702	5055	362221
97.6871588230133	72	37.977272	15.967043	156.0	19.0	37.97727272727273	15.967042718300846	5013	367234
99.17228937149048	73	39.929134	16.735638	163.0	20.0	39.92913385826772	16.735638385289768	5071	372305
100.63767957687378	74	38.90698	13.7527685	101.0	18.0	38.906976744186046	13.752768212093999	5019	377324
101.77266144752502	75	44.35398	21.65045	169.0	19.0	44.35398230088496	21.65044926018461	5012	382336
102.88363552093506	76	42.584747	17.23975	130.0	16.0	42.58474576271186	17.239748253690294	5025	387361
104.25799918174744	77	52.789474	28.879747	170.0	22.0	52.78947368421053	28.879748773087968	5015	392376
105.72970986366272	78	45.889908	23.311348	158.0	20.0	45.88990825688074	23.311350721668777	5002	397378
107.07799315452576	79	45.536366	26.208147	174.0	14.0	45.53636363636364	26.208144907721575	5009	402387
108.42127251625061	80	45.162163	24.463078	155.0	19.0	45.16216216216216	24.463077727498465	5013	407400
109.65328884124756	81	48.611652	26.366438	135.0	21.0	48.61165048543689	26.366436818041635	5007	412407
111.11091661453247	82	52.810528	30.175383	200.0	13.0	52.810526315789474	30.175380252901576	5017	417424
112.37899446487427	83	52.614582	30.713518	195.0	23.0	52.614583333333336	30.713518261395187	5051	422475
113.76845169067383	84	49.940594	25.907612	165.0	12.0	49.94059405940594	25.9076126211255	5044	427519
115.15476417541504	85	51.680412	28.046186	138.0	15.0	51.68041237113402	28.04618664626192	5013	432532
116.5668740272522	86	56.292133	35.34428	200.0	20.0	56.29213483146067	35.34427857555964	5010	437542
117.99535775184631	87	52.427082	26.03473	164.0	19.0	52.427083333333336	26.03473032623388	5033	442575
119.53217077255249	88	52.229168	26.864038	184.0	15.0	52.229166666666664	26.864040077872794	5014	447589
120.92639183998108	89	52.28125	28.963951	163.0	15.0	52.28125	28.96395141845866	5019	452608
122.3408055305481	90	47.273586	22.305145	156.0	19.0	47.27358490566038	22.30514494286097	5011	457619
123.78650665283203	91	55.576088	27.80414	146.0	25.0	55.57608695652174	27.804141737006898	5113	462732
124.98759460449219	92	49.61386	21.368511	116.0	12.0	49.613861386138616	21.368511253910718	5011	467743
126.29090714454651	93	52.177082	25.701004	163.0	20.0	52.177083333333336	25.701003057462994	5009	472752
127.4312174320221	94	51.163265	17.568346	103.0	24.0	51.16326530612245	17.56834692928085	5014	477766
128.71796917915344	95	51.57732	20.011253	159.0	25.0	51.577319587628864	20.01125201601287	5003	482769
129.98147583007812	96	51.418365	16.156076	105.0	24.0	51.41836734693877	16.156077689650907	5039	487808
131.2029538154602	97	51.670105	18.503675	107.0	26.0	51.670103092783506	18.50367567245583	5012	492820
132.66560649871826	98	57.54023	19.156826	103.0	18.0	57.54022988505747	19.156826818141262	5006	497826
134.13474297523499	99	55.91111	16.633062	108.0	27.0	55.91111111111111	16.633062418932322	5032	502858
